element_id,dataset,source_website,query_label,osm_type,osm_numeric_id,name,osm_key,osm_value,category,emotion1,emotion2,value1,value2,latitude,longitude,amenity,shop,leisure,landuse,office,railway,tags_json,text_for_vectorisation,tfidf_x,tfidf_y,hash_x,hash_y,tfidf_kmeans_cluster,kmeans_cluster,gmm_cluster
way/3986346,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,3986346,Kensington Gardens,leisure,park,park relaxed,calm,open,0.2,0.1,51.5066483,-0.1802014,,,park,,,,"{""access"": ""yes"", ""heritage"": ""2"", ""heritage:operator"": ""Historic England"", ""heritage:operator:wikidata"": ""Q19604421"", ""heritage:website"": ""https://historicengland.org.uk/listing/the-list/list-entry/1000340"", ""historic"": ""park"", ""leisure"": ""park"", ""listed_status"": ""Grade I"", ""name"": ""Kensington Gardens"", ""name:ar"": ""حدائق كنسينغتون"", ""name:ru"": ""Кенсингтонские сады"", ""name:uk"": ""Кенсінгтонські сади"", ""operator"": ""The Royal Parks"", ""operator:type"": ""public"", ""operator:wikidata"": ""Q7761716"", ""ref:GB:nhle"": ""1000340"", ""website"": ""https://www.royalparks.org.uk/visit/parks/kensington-gardens"", ""wikidata"": ""Q822607"", ""wikipedia"": ""en:Kensington Gardens""}","Kensington Gardens parks leisure park {""access"": ""yes"", ""heritage"": ""2"", ""heritage:operator"": ""Historic England"", ""heritage:operator:wikidata"": ""Q19604421"", ""heritage:website"": ""https://historicengland.org.uk/listing/the-list/list-entry/1000340"", ""historic"": ""park"", ""leisure"": ""park"", ""listed_status"": ""Grade I"", ""name"": ""Kensington Gardens"", ""name:ar"": ""حدائق كنسينغتون"", ""name:ru"": ""Кенсингтонские сады"", ""name:uk"": ""Кенсінгтонські сади"", ""operator"": ""The Royal Parks"", ""operator:type"": ""public"", ""operator:wikidata"": ""Q7761716"", ""ref:GB:nhle"": ""1000340"", ""website"": ""https://www.royalparks.org.uk/visit/parks/kensington-gardens"", ""wikidata"": ""Q822607"", ""wikipedia"": ""en:Kensington Gardens""}",0.5197042929169892,-0.14686480959393428,0.5197004805368596,0.11834254020250091,0,1,2
way/3988895,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,3988895,Grove Park,leisure,park,park relaxed,calm,open,0.2,0.1,51.5890338,-0.2302829,,,park,,,,"{""leisure"": ""park"", ""name"": ""Grove Park""}","Grove Park parks leisure park {""leisure"": ""park"", ""name"": ""Grove Park""}",0.6729088477374365,-0.3528013764255464,0.4895427704994763,0.4672838459782834,0,1,2
way/3991615,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,3991615,Hampton Court Park,leisure,park,park relaxed,calm,open,0.2,0.1,51.4014125,-0.3238841,,,park,,,,"{""alt_name"": ""Home Park"", ""heritage"": ""2"", ""heritage:operator"": ""Historic England"", ""leisure"": ""park"", ""listed_status"": ""Grade I"", ""name"": ""Hampton Court Park"", ""note"": ""scrubland, deer park"", ""ref:GB:nhle"": ""1000108"", ""wikidata"": ""Q2909007"", ""wikipedia"": ""en:Hampton Court Park""}","Hampton Court Park parks leisure park {""alt_name"": ""Home Park"", ""heritage"": ""2"", ""heritage:operator"": ""Historic England"", ""leisure"": ""park"", ""listed_status"": ""Grade I"", ""name"": ""Hampton Court Park"", ""note"": ""scrubland, deer park"", ""ref:GB:nhle"": ""1000108"", ""wikidata"": ""Q2909007"", ""wikipedia"": ""en:Hampton Court Park""}",0.6368153041219571,-0.2926096927204193,0.5265087105626742,0.282361117961261,0,1,2
way/4001101,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4001101,Big Wood,leisure,park,park relaxed,calm,open,0.2,0.1,51.5833997,-0.1887685,,,park,forest,,,"{""landuse"": ""forest"", ""leaf_cycle"": ""deciduous"", ""leisure"": ""park"", ""name"": ""Big Wood"", ""wikidata"": ""Q4906692""}","Big Wood parks leisure park {""landuse"": ""forest"", ""leaf_cycle"": ""deciduous"", ""leisure"": ""park"", ""name"": ""Big Wood"", ""wikidata"": ""Q4906692""}",0.6574720098038451,-0.3336318885023951,0.4270905686474898,0.2602784142458344,0,1,2
way/4001293,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4001293,St Pancras and Islington Cemetery,leisure,park,park relaxed,calm,open,0.2,0.1,51.60081,-0.1638564,,,park,cemetery,,,"{""landuse"": ""cemetery"", ""leisure"": ""park"", ""name"": ""St Pancras and Islington Cemetery"", ""opening_hours"": ""Mo-Su 09:00-17:00"", ""website"": ""https://iccslondon.co.uk/the-sites/islington-and-st-pancras-cemetery/"", ""wikidata"": ""Q7595047"", ""wikipedia"": ""en:St Pancras and Islington Cemetery""}","St Pancras and Islington Cemetery parks leisure park {""landuse"": ""cemetery"", ""leisure"": ""park"", ""name"": ""St Pancras and Islington Cemetery"", ""opening_hours"": ""Mo-Su 09:00-17:00"", ""website"": ""https://iccslondon.co.uk/the-sites/islington-and-st-pancras-cemetery/"", ""wikidata"": ""Q7595047"", ""wikipedia"": ""en:St Pancras and Islington Cemetery""}",0.533288143286127,-0.0678491099580842,0.41517788845556786,0.15598916312723768,0,1,2
way/4006015,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4006015,Old Deer Park,leisure,park,park relaxed,calm,open,0.2,0.1,51.4671036,-0.3067639,,,park,,,,"{""leisure"": ""park"", ""name"": ""Old Deer Park"", ""wikidata"": ""Q7083838"", ""wikipedia"": ""en:Old Deer Park""}","Old Deer Park parks leisure park {""leisure"": ""park"", ""name"": ""Old Deer Park"", ""wikidata"": ""Q7083838"", ""wikipedia"": ""en:Old Deer Park""}",0.6730564604583268,-0.3254131378346818,0.46247481386363226,0.33405578219266996,0,1,2
way/4013452,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4013452,Arrandene Open Space,leisure,park,park relaxed,calm,open,0.2,0.1,51.6135884,-0.2307682,,,park,,,,"{""leisure"": ""park"", ""name"": ""Arrandene Open Space"", ""source"": ""npe,landsat""}","Arrandene Open Space parks leisure park {""leisure"": ""park"", ""name"": ""Arrandene Open Space"", ""source"": ""npe,landsat""}",0.5270015742063261,-0.24448102864516613,0.39176854324893795,0.3064888292923429,0,1,0
way/4020542,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4020542,Fortune Green,leisure,park,park relaxed,calm,open,0.2,0.1,51.5546644,-0.1977086,,,park,,,,"{""leisure"": ""park"", ""name"": ""Fortune Green"", ""wikidata"": ""Q149847""}","Fortune Green parks leisure park {""leisure"": ""park"", ""name"": ""Fortune Green"", ""wikidata"": ""Q149847""}",0.5653105181659538,-0.28452501239949307,0.41842597682531346,0.3870757089039897,0,1,0
way/4020620,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4020620,Grove Farm local nature reserve,leisure,park,park relaxed,calm,open,0.2,0.1,51.5564354,-0.3404459,,,park,,,,"{""addr:city"": ""Greenford"", ""addr:housename"": ""Grove Farm"", ""addr:postcode"": ""UB6 0HX"", ""addr:street"": ""Whittone avenue west"", ""leisure"": ""park"", ""name"": ""Grove Farm local nature reserve"", ""opening_hours"": ""24/7"", ""operator"": ""ealing Council"", ""operator:type"": ""public""}","Grove Farm local nature reserve parks leisure park {""addr:city"": ""Greenford"", ""addr:housename"": ""Grove Farm"", ""addr:postcode"": ""UB6 0HX"", ""addr:street"": ""Whittone avenue west"", ""leisure"": ""park"", ""name"": ""Grove Farm local nature reserve"", ""opening_hours"": ""24/7"", ""operator"": ""ealing Council"", ""operator:type"": ""public""}",0.5726575632323261,0.16176444389717007,0.5538020464757604,-0.042636088033208466,0,1,2
way/4040566,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4040566,Hendon Park,leisure,park,park relaxed,calm,open,0.2,0.1,51.5811287,-0.2216207,,,park,,,,"{""leisure"": ""park"", ""name"": ""Hendon Park"", ""ref:GB:uprn"": ""200151568"", ""source"": ""npe"", ""wikidata"": ""Q5713573"", ""wikipedia"": ""en:Hendon Park""}","Hendon Park parks leisure park {""leisure"": ""park"", ""name"": ""Hendon Park"", ""ref:GB:uprn"": ""200151568"", ""source"": ""npe"", ""wikidata"": ""Q5713573"", ""wikipedia"": ""en:Hendon Park""}",0.6606409472713367,-0.2969988768302881,0.4918241471007373,0.37469525246956736,0,1,2
way/4040975,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4040975,Wood End East Recreation Ground,leisure,park,park relaxed,calm,open,0.2,0.1,51.5570285,-0.3517082,,,park,,,,"{""leisure"": ""park"", ""name"": ""Wood End East Recreation Ground""}","Wood End East Recreation Ground parks leisure park {""leisure"": ""park"", ""name"": ""Wood End East Recreation Ground""}",0.5059642199914691,-0.2654982310790283,0.44919180105052237,0.405482898432327,0,1,0
way/4045176,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4045176,Gladstone Park,leisure,park,park relaxed,calm,open,0.2,0.1,51.5578225,-0.2352947,,,park,,,,"{""leisure"": ""park"", ""name"": ""Gladstone Park"", ""wikidata"": ""Q5566342"", ""wikipedia"": ""en:Gladstone Park, London""}","Gladstone Park parks leisure park {""leisure"": ""park"", ""name"": ""Gladstone Park"", ""wikidata"": ""Q5566342"", ""wikipedia"": ""en:Gladstone Park, London""}",0.6768638789944795,-0.3054924918018899,0.49036125643302525,0.37125879801453227,0,1,2
way/4045840,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4045840,Bellingham Green,leisure,park,park relaxed,calm,open,0.2,0.1,51.4310938,-0.0244742,,,park,,,,"{""leisure"": ""park"", ""name"": ""Bellingham Green""}","Bellingham Green parks leisure park {""leisure"": ""park"", ""name"": ""Bellingham Green""}",0.5558393517918365,-0.29124508462569265,0.3815987524659687,0.3876796228668899,0,1,0
way/4045842,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4045842,Mountsfield Park,leisure,park,park relaxed,calm,open,0.2,0.1,51.4474451,-0.0093265,,,park,,,,"{""leisure"": ""park"", ""name"": ""Mountsfield Park"", ""operator"": ""London Borough of Lewisham"", ""operator:type"": ""government"", ""operator:wikidata"": ""Q6537320"", ""start_date"": ""1905"", ""wikidata"": ""Q15260097"", ""wikipedia"": ""en:Mountsfield Park""}","Mountsfield Park parks leisure park {""leisure"": ""park"", ""name"": ""Mountsfield Park"", ""operator"": ""London Borough of Lewisham"", ""operator:type"": ""government"", ""operator:wikidata"": ""Q6537320"", ""start_date"": ""1905"", ""wikidata"": ""Q15260097"", ""wikipedia"": ""en:Mountsfield Park""}",0.6153468280500423,-0.2505976559530862,0.5370016503845194,0.3763837141940012,0,1,2
way/4049350,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4049350,Lammas Park,leisure,park,park relaxed,calm,open,0.2,0.1,51.5039608,-0.3120585,,,park,,,,"{""leisure"": ""park"", ""name"": ""Lammas Park"", ""note"": ""incomplete; slightly inaccurate, needs work"", ""source"": ""johndrinkwater GPS data"", ""wikidata"": ""Q97189986""}","Lammas Park parks leisure park {""leisure"": ""park"", ""name"": ""Lammas Park"", ""note"": ""incomplete; slightly inaccurate, needs work"", ""source"": ""johndrinkwater GPS data"", ""wikidata"": ""Q97189986""}",0.6756266354031648,-0.32616678262182836,0.5132821382327998,0.35658586482400306,0,1,2
way/4070914,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4070914,Morven Park,leisure,park,park relaxed,calm,open,0.2,0.1,51.702075,-0.172285,,,park,,,,"{""leisure"": ""park"", ""name"": ""Morven Park"", ""operator"": ""National Trust"", ""operator:type"": ""charitable"", ""operator:wikidata"": ""Q333515"", ""surface"": ""grass"", ""website"": ""https://www.nationaltrust.org.uk/morven-park""}","Morven Park parks leisure park {""leisure"": ""park"", ""name"": ""Morven Park"", ""operator"": ""National Trust"", ""operator:type"": ""charitable"", ""operator:wikidata"": ""Q333515"", ""surface"": ""grass"", ""website"": ""https://www.nationaltrust.org.uk/morven-park""}",0.6088107753981079,-0.22896029558577266,0.5068776079388448,0.27191024043552925,0,1,2
way/4072806,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4072806,Queens Park,leisure,park,park relaxed,calm,open,0.2,0.1,51.5361349,-0.2107364,,,park,,,,"{""leisure"": ""park"", ""name"": ""Queens Park"", ""operator"": ""Corporation of London"", ""website"": ""https://www.cityoflondon.gov.uk/things-to-do/green-spaces/queens-park""}","Queens Park parks leisure park {""leisure"": ""park"", ""name"": ""Queens Park"", ""operator"": ""Corporation of London"", ""website"": ""https://www.cityoflondon.gov.uk/things-to-do/green-spaces/queens-park""}",0.6614688567718123,-0.247215659105269,0.5023945443906424,0.3235032891207065,0,1,2
way/4075108,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4075108,Lincoln's Inn,leisure,park,park relaxed,calm,open,0.2,0.1,51.5170075,-0.1144526,,,park,,,,"{""leisure"": ""park"", ""name"": ""Lincoln's Inn"", ""wikidata"": ""Q69482"", ""wikipedia"": ""en:Lincoln's Inn""}","Lincoln's Inn parks leisure park {""leisure"": ""park"", ""name"": ""Lincoln's Inn"", ""wikidata"": ""Q69482"", ""wikipedia"": ""en:Lincoln's Inn""}",0.6640839978899942,-0.3179684551199098,0.42096394908055224,0.3525986930784488,0,1,2
way/4076730,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4076730,Bethune Park,leisure,park,park relaxed,calm,open,0.2,0.1,51.6195384,-0.1544638,,,park,,,,"{""leisure"": ""park"", ""name"": ""Bethune Park"", ""wikidata"": ""Q16987717""}","Bethune Park parks leisure park {""leisure"": ""park"", ""name"": ""Bethune Park"", ""wikidata"": ""Q16987717""}",0.6806955915080293,-0.3459263598039746,0.4718718929428282,0.4731874227545784,0,1,2
way/4078566,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4078566,Craig Park,leisure,park,park relaxed,calm,open,0.2,0.1,51.6155473,-0.057401,,,park,,,,"{""leisure"": ""park"", ""name"": ""Craig Park""}","Craig Park parks leisure park {""leisure"": ""park"", ""name"": ""Craig Park""}",0.6729088477374365,-0.3528013764255464,0.459938213105111,0.4984326224615032,0,1,2
way/4078567,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4078567,Pymmes Park,leisure,park,park relaxed,calm,open,0.2,0.1,51.6176383,-0.0697096,,,park,,,,"{""leisure"": ""park"", ""name"": ""Pymmes Park"", ""wikidata"": ""Q7263115""}","Pymmes Park parks leisure park {""leisure"": ""park"", ""name"": ""Pymmes Park"", ""wikidata"": ""Q7263115""}",0.6806955915080293,-0.3459263598039746,0.487240722691577,0.4705365667776794,0,1,2
way/4081049,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4081049,Grosvenor Square,leisure,park,park relaxed,calm,open,0.2,0.1,51.5115067,-0.1513923,,,park,,,,"{""access"": ""yes"", ""check_date"": ""2025-10-12"", ""leisure"": ""park"", ""name"": ""Grosvenor Square"", ""note"": ""closed until summer 2026"", ""opening_hours"": ""24/7 closed"", ""operator"": ""The Royal Parks"", ""operator:type"": ""public"", ""operator:wikidata"": ""Q7761716"", ""wikidata"": ""Q932992"", ""wikipedia"": ""en:Grosvenor Square"", ""wikipedia:es"": ""Plaza_Grosvenor""}","Grosvenor Square parks leisure park {""access"": ""yes"", ""check_date"": ""2025-10-12"", ""leisure"": ""park"", ""name"": ""Grosvenor Square"", ""note"": ""closed until summer 2026"", ""opening_hours"": ""24/7 closed"", ""operator"": ""The Royal Parks"", ""operator:type"": ""public"", ""operator:wikidata"": ""Q7761716"", ""wikidata"": ""Q932992"", ""wikipedia"": ""en:Grosvenor Square"", ""wikipedia:es"": ""Plaza_Grosvenor""}",0.47785444401146204,-0.16376437007717765,0.46393732314777286,0.18052029895856408,0,1,0
way/4082589,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4082589,Leicester Square,leisure,park,park relaxed,calm,open,0.2,0.1,51.5104369,-0.1301305,,,park,,,,"{""leisure"": ""park"", ""name"": ""Leicester Square"", ""name:etymology:wikidata"": ""Q26898080"", ""tourism"": ""attraction"", ""wheelchair"": ""yes"", ""wikidata"": ""Q848912"", ""wikipedia"": ""en:Leicester Square""}","Leicester Square parks leisure park {""leisure"": ""park"", ""name"": ""Leicester Square"", ""name:etymology:wikidata"": ""Q26898080"", ""tourism"": ""attraction"", ""wheelchair"": ""yes"", ""wikidata"": ""Q848912"", ""wikipedia"": ""en:Leicester Square""}",0.5066928672134648,-0.20520829562276688,0.42175201890421243,0.2812315869153583,0,1,0
way/4082666,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4082666,Primrose Hill,leisure,park,park relaxed,calm,open,0.2,0.1,51.5390612,-0.1616396,,,park,,,,"{""access"": ""yes"", ""leisure"": ""park"", ""name"": ""Primrose Hill"", ""operator"": ""The Royal Parks"", ""operator:wikidata"": ""Q7761716"", ""wikidata"": ""Q149942"", ""wikipedia"": ""en:Primrose Hill""}","Primrose Hill parks leisure park {""access"": ""yes"", ""leisure"": ""park"", ""name"": ""Primrose Hill"", ""operator"": ""The Royal Parks"", ""operator:wikidata"": ""Q7761716"", ""wikidata"": ""Q149942"", ""wikipedia"": ""en:Primrose Hill""}",0.4276559257349737,-0.15914761076370237,0.45490684872029635,0.255449089517086,0,1,0
way/4085758,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4085758,Stanley Park,leisure,park,park relaxed,calm,open,0.2,0.1,51.3564904,-0.1633537,,,park,,,,"{""leisure"": ""park"", ""name"": ""Stanley Park""}","Stanley Park parks leisure park {""leisure"": ""park"", ""name"": ""Stanley Park""}",0.6729088477374365,-0.3528013764255464,0.47392116340564766,0.5142199321174554,0,1,2
way/4086227,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4086227,Elmgrove Recreation Ground,leisure,park,park relaxed,calm,open,0.2,0.1,51.3838349,-0.4133411,,,park,recreation_ground,,,"{""landuse"": ""recreation_ground"", ""leisure"": ""park"", ""name"": ""Elmgrove Recreation Ground""}","Elmgrove Recreation Ground parks leisure park {""landuse"": ""recreation_ground"", ""leisure"": ""park"", ""name"": ""Elmgrove Recreation Ground""}",0.48789226834802074,-0.2533285964005783,0.341533294913868,0.29258581170955356,0,1,0
way/4089030,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4089030,Hampstead Cemetery,leisure,park,park relaxed,calm,open,0.2,0.1,51.5557913,-0.2002153,,,park,cemetery,,,"{""addr:city"": ""London"", ""addr:postcode"": ""NW6 1DR"", ""addr:street"": ""Fortune Green Road"", ""landuse"": ""cemetery"", ""leisure"": ""park"", ""name"": ""Hampstead Cemetery"", ""website"": ""https://iccslondon.co.uk/the-sites/hampstead-cemetery/"", ""wikidata"": ""Q5646110""}","Hampstead Cemetery parks leisure park {""addr:city"": ""London"", ""addr:postcode"": ""NW6 1DR"", ""addr:street"": ""Fortune Green Road"", ""landuse"": ""cemetery"", ""leisure"": ""park"", ""name"": ""Hampstead Cemetery"", ""website"": ""https://iccslondon.co.uk/the-sites/hampstead-cemetery/"", ""wikidata"": ""Q5646110""}",0.6957468513183053,0.1927869637594442,0.6209465030624178,0.09596598156060394,0,1,2
way/4090241,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4090241,Church Fields,leisure,park,park relaxed,calm,open,0.2,0.1,51.5743807,-0.3413452,,,park,,,,"{""leisure"": ""park"", ""name"": ""Church Fields""}","Church Fields parks leisure park {""leisure"": ""park"", ""name"": ""Church Fields""}",0.677028270565737,-0.36292026509383135,0.42020827054341536,0.47282748664545904,0,1,2
way/4097473,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4097473,Fairland Park,leisure,park,park relaxed,calm,open,0.2,0.1,51.585126,-0.1065121,,,park,,,,"{""leisure"": ""park"", ""name"": ""Fairland Park""}","Fairland Park parks leisure park {""leisure"": ""park"", ""name"": ""Fairland Park""}",0.6729088477374365,-0.3528013764255464,0.45330335965345087,0.5082525464010389,0,1,2
way/4097476,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4097476,Finsbury Park,leisure,park,park relaxed,calm,open,0.2,0.1,51.5702554,-0.1010473,,,park,,,,"{""heritage"": ""2"", ""heritage:operator"": ""Historic England"", ""heritage:website"": ""https://historicengland.org.uk/listing/the-list/list-entry/1000804"", ""historic"": ""yes"", ""inscription_date"": ""1987-10-01"", ""leisure"": ""park"", ""listed_status"": ""Grade II"", ""name"": ""Finsbury Park"", ""operator"": ""London Borough of Haringey"", ""operator:type"": ""government"", ""operator:wikidata"": ""Q5657624"", ""ref:GB:nhle"": ""1000804"", ""website"": ""https://www.haringey.gov.uk/libraries-sport-and-leisure/parks-and-open-spaces/z-parks-and-open-spaces/finsbury-park"", ""wikidata"": ""Q1453189"", ""wikipedia"": ""en:Finsbury Park""}","Finsbury Park parks leisure park {""heritage"": ""2"", ""heritage:operator"": ""Historic England"", ""heritage:website"": ""https://historicengland.org.uk/listing/the-list/list-entry/1000804"", ""historic"": ""yes"", ""inscription_date"": ""1987-10-01"", ""leisure"": ""park"", ""listed_status"": ""Grade II"", ""name"": ""Finsbury Park"", ""operator"": ""London Borough of Haringey"", ""operator:type"": ""government"", ""operator:wikidata"": ""Q5657624"", ""ref:GB:nhle"": ""1000804"", ""website"": ""https://www.haringey.gov.uk/libraries-sport-and-leisure/parks-and-open-spaces/z-parks-and-open-spaces/finsbury-park"", ""wikidata"": ""Q1453189"", ""wikipedia"": ""en:Finsbury Park""}",0.5872651226473968,-0.15668733001788251,0.5694961144534485,0.2153257308281388,0,1,2
