element_id,dataset,source_website,query_label,osm_type,osm_numeric_id,name,osm_key,osm_value,category,emotion1,emotion2,value1,value2,latitude,longitude,amenity,shop,leisure,landuse,office,railway,tags_json
way/4188297,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4188297,Ludgrove Playing Field,leisure,park,park relaxed,calm,open,0.20,0.10,51.6538517,-0.158047,,,park,,,,"{""leisure"": ""park"", ""name"": ""Ludgrove Playing Field""}"
way/4234648,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4234648,Stationers Park,leisure,park,park relaxed,calm,open,0.20,0.10,51.5792895,-0.1122109,,,park,,,,"{""access"": ""yes"", ""addr:city"": ""London"", ""addr:postcode"": ""N8 9LP"", ""addr:street"": ""Mayfield Road"", ""leisure"": ""park"", ""name"": ""Stationers Park"", ""opening_hours"": ""24/7"", ""operator"": ""Haringey Council"", ""operator:type"": ""council"", ""website"": ""https://new.haringey.gov.uk/leisure-parks-culture/parks-greenspaces/parks-facilities-haringey/stationers-park"", ""wikidata"": ""Q7604352"", ""wikipedia"": ""en:Stationers Park""}"
way/4239815,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4239815,Parsons Green,leisure,park,park relaxed,calm,open,0.20,0.10,51.4735096,-0.1994916,,,park,,,,"{""designation"": ""common"", ""leisure"": ""park"", ""name"": ""Parsons Green"", ""source:designation"": ""defra_common_land_2015"", ""wikidata"": ""Q15265537"", ""wikipedia"": ""en:Parsons Green (The green)""}"
way/4242918,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4242918,Chelmsford Square Tennis Courts & Gardens,leisure,park,park relaxed,calm,open,0.20,0.10,51.538513,-0.2259807,,,park,,,,"{""leisure"": ""park"", ""name"": ""Chelmsford Square Tennis Courts & Gardens""}"
way/4242930,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4242930,Roundwood Park,leisure,park,park relaxed,calm,open,0.20,0.10,51.5413237,-0.2402052,,,park,,,,"{""leisure"": ""park"", ""name"": ""Roundwood Park"", ""wikidata"": ""Q7371285""}"
way/4244828,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4244828,Hammersmith Park,leisure,park,park relaxed,calm,open,0.20,0.10,51.5102941,-0.2283516,,,park,,,,"{""leisure"": ""park"", ""name"": ""Hammersmith Park"", ""operator"": ""Hammersmith and Fulham London Borough Council"", ""phone"": ""+44 20 8748 3020"", ""website"": ""https://www.lbhf.gov.uk/sports-and-parks/parks-and-open-spaces/hammersmith-park"", ""wikidata"": ""Q16246794"", ""wikipedia"": ""en:Hammersmith Park""}"
way/4244829,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4244829,Shepherds Bush Green,leisure,park,park relaxed,calm,open,0.20,0.10,51.5042477,-0.2219807,,,park,,,,"{""designation"": ""common"", ""leisure"": ""park"", ""name"": ""Shepherds Bush Green"", ""not:name"": ""Shepherd's Bush Green"", ""source:designation"": ""defra_common_land_2015"", ""wikidata"": ""Q7494447"", ""wikipedia"": ""en:Shepherd's Bush Green""}"
way/4245003,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4245003,Cranford Country Park,leisure,park,park relaxed,calm,open,0.20,0.10,51.4901239,-0.4167424,,,park,,,,"{""addr:city"": ""Hounslow"", ""addr:postcode"": ""TW5 9RZ"", ""addr:street"": ""The Parkway"", ""leisure"": ""park"", ""name"": ""Cranford Country Park"", ""opening_hours"": ""Mo-Su 09:00-16:00"", ""operator"": ""Hillingdon Council"", ""operator:type"": ""government"", ""phone"": ""+441895556000"", ""website"": ""https://www.hillingdon.gov.uk/article/2846/Cranford-Country-Park""}"
way/4248612,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4248612,Preston Park,leisure,park,park relaxed,calm,open,0.20,0.10,51.570589,-0.302724,,,park,,,,"{""access"": ""yes"", ""leisure"": ""park"", ""name"": ""Preston Park"", ""wikidata"": ""Q7241963""}"
way/4251186,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4251186,Walpole Park,leisure,park,park relaxed,calm,open,0.20,0.10,51.5090684,-0.3097276,,,park,,,,"{""leisure"": ""park"", ""name"": ""Walpole Park"", ""source"": ""yahoo"", ""wikidata"": ""Q7963731"", ""wikipedia"": ""en:Walpole Park""}"
way/4251190,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4251190,Dean Gardens,leisure,park,park relaxed,calm,open,0.20,0.10,51.5101446,-0.3203765,,,park,,,,"{""leisure"": ""park"", ""name"": ""Dean Gardens"", ""source"": ""yahoo""}"
way/4252522,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4252522,Hurlingham Park,leisure,park,park relaxed,calm,open,0.20,0.10,51.4690524,-0.2021224,,,park,,,,"{""leisure"": ""park"", ""name"": ""Hurlingham Park"", ""website"": ""https://www.lbhf.gov.uk/Directory/Environment_and_Planning/Parks_and_open_spaces/Find_a_park/123512_Hurlingham_Park.asp"", ""wikidata"": ""Q5946739"", ""wikipedia"": ""en:Hurlingham Park""}"
way/4252532,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4252532,South Park,leisure,park,park relaxed,calm,open,0.20,0.10,51.4690551,-0.1942851,,,park,,,,"{""leisure"": ""park"", ""name"": ""South Park"", ""wikidata"": ""Q7568141"", ""wikipedia"": ""en:South Park, Fulham""}"
way/4253286,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4253286,Woburn Square,leisure,park,park relaxed,calm,open,0.20,0.10,51.5233255,-0.1296417,,,park,,,,"{""barrier"": ""fence"", ""fence_type"": ""railing"", ""leisure"": ""park"", ""name"": ""Woburn Square"", ""wikidata"": ""Q8028979"", ""wikipedia"": ""en:Woburn Square""}"
way/4253288,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4253288,Gordon Square,leisure,park,park relaxed,calm,open,0.20,0.10,51.524262,-0.1308717,,,park,,,,"{""barrier"": ""fence"", ""fence_type"": ""railing"", ""leisure"": ""park"", ""name"": ""Gordon Square"", ""name:etymology:wikidata"": ""Q55993365"", ""wikidata"": ""Q5585854"", ""wikipedia"": ""en:Gordon Square""}"
way/4253353,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4253353,St. John's Gardens,leisure,park,park relaxed,calm,open,0.20,0.10,51.4719247,-0.3317639,,,park,,,,"{""leisure"": ""park"", ""name"": ""St. John's Gardens"", ""source"": ""yahoo""}"
way/4253527,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4253527,West Square Gardens,leisure,park,park relaxed,calm,open,0.20,0.10,51.4951846,-0.1055267,,,park,,,,"{""leisure"": ""park"", ""name"": ""West Square Gardens"", ""operator"": ""London Borough of Southwark"", ""operator:type"": ""government"", ""operator:wikidata"": ""Q730706"", ""wikidata"": ""Q7986571"", ""wikipedia"": ""en:West Square""}"
way/4253646,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4253646,Queen Square Gardens,leisure,park,park relaxed,calm,open,0.20,0.10,51.5217715,-0.1224453,,,park,,,,"{""GBV"": ""Active"", ""barrier"": ""fence"", ""leisure"": ""park"", ""name"": ""Queen Square Gardens"", ""smoking"": ""no"", ""wikidata"": ""Q3414013"", ""wikipedia"": ""en:Queen Square, London""}"
way/4253657,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4253657,Red Lion Square Gardens,leisure,park,park relaxed,calm,open,0.20,0.10,51.5191892,-0.1188966,,,park,,,,"{""barrier"": ""fence"", ""leisure"": ""park"", ""name"": ""Red Lion Square Gardens"", ""name:en"": ""Red Lion Square Gardens"", ""name:ko"": ""레드 라이언 광장"", ""wikidata"": ""Q7304535"", ""wikipedia"": ""en:Red Lion Square""}"
way/4253887,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4253887,Berkeley Square,leisure,park,park relaxed,calm,open,0.20,0.10,51.5096414,-0.1458119,,,park,,,,"{""access"": ""yes"", ""addr:city"": ""London"", ""barrier"": ""fence"", ""heritage"": ""2"", ""heritage:operator"": ""he"", ""heritage:website"": ""https://historicengland.org.uk/listing/the-list/list-entry/1000516"", ""leisure"": ""park"", ""listed_status"": ""Grade II"", ""name"": ""Berkeley Square"", ""ref:GB:nhle"": ""1000516"", ""wikidata"": ""Q127212"", ""wikipedia"": ""en:Berkeley Square""}"
way/4254099,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4254099,Victoria Embankment Gardens,leisure,park,park relaxed,calm,open,0.20,0.10,51.5086161,-0.1210405,,,park,,,,"{""access"": ""yes"", ""addr:city"": ""London"", ""addr:street"": ""Victoria Embankment"", ""leisure"": ""park"", ""name"": ""Victoria Embankment Gardens"", ""name:ar"": ""حدائق فيكتوريا إمبانكمينت"", ""name:lt"": ""Viktorijos krantines sodai"", ""opening_hours"": ""Jan 01-Feb 15 08:30-16:30,Feb 16-Feb 29 08:30-17:30,Mar 01-Mar Su[4] 08:30-18:00,Mar Mo[4]-Mar 31 08:30-19:30,Apr 01-Apr 15 08:30-20:00,Apr 16-Apr 30 08:30-20:30,May 01-May 15 08:30-21:00,Mar 16-Jul 31 08:30-21:30,Aug 01-Aug 15 08:30-21:00,Aug 16-Aug 31 0"", ""operator"": ""City of Westminster"", ""operator:type"": ""government"", ""website"": ""https://www.westminster.gov.uk/parks-and-open-spaces/victoria-embankment-gardens"", ""wheelchair"": ""limited"", ""wheelchair:description"": ""level asphalt paths between lawns. Most statues and monuments are close to the path edge"", ""wikidata"": ""Q7926695"", ""wikimedia_commons"": ""Category:Victoria_Embankment_Gardens"", ""wikipedia"": ""en:Victoria Embankment Gardens""}"
way/4255959,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4255959,Goose Green,leisure,park,park relaxed,calm,open,0.20,0.10,51.4615555,-0.0735443,,,park,,,,"{""leisure"": ""park"", ""name"": ""Goose Green""}"
way/4256144,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4256144,Argyle Square Gardens,leisure,park,park relaxed,calm,open,0.20,0.10,51.5290446,-0.122248,,,park,,,,"{""leisure"": ""park"", ""name"": ""Argyle Square Gardens"", ""name:en"": ""Argyle Square Gardens"", ""name:ja"": ""アーガイル・スクエア"", ""operator"": ""Camden London Borough Council"", ""wikidata"": ""Q96372341"", ""wikimedia_commons"": ""Category:Argyle Square, London"", ""wikipedia"": ""en:Argyle Square""}"
way/4256229,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4256229,Golden Square,leisure,park,park relaxed,calm,open,0.20,0.10,51.511655,-0.1371829,,,park,,,,"{""leisure"": ""park"", ""name"": ""Golden Square"", ""operator"": ""Westminster City Council"", ""wikidata"": ""Q5579811"", ""wikipedia"": ""en:Golden Square""}"
way/4256264,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4256264,Vauxhall Pleasure Gardens,leisure,park,park relaxed,calm,open,0.20,0.10,51.4874704,-0.1207242,,,park,,,,"{""addr:city"": ""London"", ""addr:postcode"": ""SE11 5HL"", ""addr:street"": ""Tyers Street"", ""alt_name"": ""Spring Gardens"", ""leisure"": ""park"", ""name"": ""Vauxhall Pleasure Gardens"", ""note"": ""formerly named Spring Gardens"", ""opening_hours"": ""24/7"", ""operator"": ""Lambeth Council"", ""operator:type"": ""government"", ""operator:wikidata"": ""Q6481450"", ""website"": ""https://beta.lambeth.gov.uk/parks/vauxhall-pleasure-gardens"", ""wikidata"": ""Q977947"", ""wikipedia"": ""en:Vauxhall Gardens""}"
way/4256950,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4256950,Whitehall Garden,leisure,park,park relaxed,calm,open,0.20,0.10,51.5056433,-0.1233752,,,park,,,,"{""leisure"": ""park"", ""name"": ""Whitehall Garden"", ""name:ar"": ""حديقة وايتهول"", ""wheelchair"": ""yes""}"
way/4256953,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4256953,Whitehall Garden,leisure,park,park relaxed,calm,open,0.20,0.10,51.5039218,-0.1239099,,,park,,,,"{""leisure"": ""park"", ""name"": ""Whitehall Garden"", ""wheelchair"": ""yes"", ""wikidata"": ""Q18901051"", ""wikipedia"": ""en:Privy Garden of the Palace of Whitehall""}"
way/4257005,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4257005,Grosvenor Gardens,leisure,park,park relaxed,calm,open,0.20,0.10,51.4977368,-0.1472135,,,park,,,,"{""leisure"": ""park"", ""name"": ""Grosvenor Gardens""}"
way/4257006,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4257006,Grosvenor Gardens,leisure,park,park relaxed,calm,open,0.20,0.10,51.4965639,-0.1455517,,,park,,,,"{""leisure"": ""park"", ""name"": ""Grosvenor Gardens""}"
way/4257697,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4257697,Fairlop Waters Country Park,leisure,park,park relaxed,calm,open,0.20,0.10,51.5927133,0.1002983,,,park,,,,"{""addr:city"": ""Ilford"", ""addr:country"": ""GB"", ""addr:postcode"": ""IG6 3HN"", ""addr:suburb"": ""Fairlop"", ""communication:amateur_radio:pota"": ""GB-0745"", ""leisure"": ""park"", ""name"": ""Fairlop Waters Country Park"", ""wikidata"": ""Q115184182""}"
way/4258095,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4258095,Christchurch Gardens,leisure,park,park relaxed,calm,open,0.20,0.10,51.4981134,-0.1344937,,,park,,,,"{""leisure"": ""park"", ""name"": ""Christchurch Gardens"", ""operator"": ""City of Westminster"", ""wheelchair"": ""yes"", ""wikidata"": ""Q59818439""}"
way/4259619,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4259619,Dean's Yard,leisure,park,park relaxed,calm,open,0.20,0.10,51.4985817,-0.1290543,,,park,,,,"{""historic"": ""yes"", ""leisure"": ""park"", ""name"": ""Dean's Yard"", ""old_name"": ""The Elms"", ""wikidata"": ""Q5245943"", ""wikipedia"": ""en:Dean's Yard""}"
way/4259627,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4259627,College Green,leisure,park,park relaxed,calm,open,0.20,0.10,51.4980919,-0.1261387,,,park,,,,"{""alt_name"": ""Abingdon Street Gardens"", ""leisure"": ""park"", ""name"": ""College Green"", ""note"": ""The world knows this as College Green but the council says it is Abington Street Gardens (with a t) - the street next door doesn't have a T."", ""official_name"": ""Abington Street Gardens"", ""wikidata"": ""Q59756"", ""wikipedia"": ""en:College Green, London""}"
way/4259687,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4259687,Victoria Tower Gardens,leisure,park,park relaxed,calm,open,0.20,0.10,51.4964596,-0.1248658,,,park,,,,"{""access"": ""yes"", ""leisure"": ""park"", ""name"": ""Victoria Tower Gardens"", ""name:ar"": ""حدائق برج فيكتوريا"", ""operator"": ""The Royal Parks"", ""operator:type"": ""public"", ""operator:wikidata"": ""Q7761716"", ""website"": ""https://www.royalparks.org.uk/parks/victoria-tower-gardens"", ""wikidata"": ""Q2485117"", ""wikipedia"": ""en:Victoria Tower Gardens""}"
way/4259726,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4259726,St John's Gardens,leisure,park,park relaxed,calm,open,0.20,0.10,51.4943918,-0.1280463,,,park,,,,"{""leisure"": ""park"", ""name"": ""St John's Gardens"", ""website"": ""https://myparks.westminster.gov.uk/parks/st-johns-gardens-horseferry-road/"", ""wheelchair"": ""yes""}"
way/4259897,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4259897,Riverside Walk Gardens,leisure,park,park relaxed,calm,open,0.20,0.10,51.489166,-0.1279354,,,park,,,,"{""leisure"": ""park"", ""name"": ""Riverside Walk Gardens""}"
way/4259902,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4259902,Millbank Gardens,leisure,park,park relaxed,calm,open,0.20,0.10,51.491457,-0.1290838,,,park,,,,"{""leisure"": ""park"", ""name"": ""Millbank Gardens""}"
way/4259910,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4259910,Causton Street Playground,leisure,park,park relaxed,calm,open,0.20,0.10,51.4909438,-0.131187,,,park,,,,"{""leisure"": ""park"", ""name"": ""Causton Street Playground""}"
way/4260009,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4260009,Archbishop's Park,leisure,park,park relaxed,calm,open,0.20,0.10,51.4967922,-0.1168946,,,park,,,,"{""addr:city"": ""London"", ""addr:postcode"": ""SE1 7LE"", ""addr:street"": ""Carlisle Lane"", ""leisure"": ""park"", ""name"": ""Archbishop's Park"", ""opening_hours"": ""07:30 - dusk"", ""operator"": ""Lambeth Council"", ""operator:type"": ""government"", ""operator:wikidata"": ""Q6481450"", ""website"": ""https://beta.lambeth.gov.uk/parks/archbishops-park"", ""wikidata"": ""Q105561291""}"
way/4267353,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4267353,Clitterhouse Playing Fields,leisure,park,park relaxed,calm,open,0.20,0.10,51.5692669,-0.2148786,,,park,,,,"{""alt_name"": ""Clitterhouse Recreation Ground"", ""leisure"": ""park"", ""name"": ""Clitterhouse Playing Fields"", ""name:en"": ""Clitterhouse Playing Fields"", ""ref:GB:uprn"": ""200158000"", ""wikidata"": ""Q5134465"", ""wikipedia"": ""en:Clitterhouse Recreation Ground""}"
way/4268231,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4268231,Lowlands Recreation Ground,leisure,park,park relaxed,calm,open,0.20,0.10,51.5782969,-0.3367967,,,park,,,,"{""leisure"": ""park"", ""name"": ""Lowlands Recreation Ground""}"
way/4268233,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4268233,The Grove Open Space,leisure,park,park relaxed,calm,open,0.20,0.10,51.5770153,-0.3368675,,,park,,,,"{""leisure"": ""park"", ""name"": ""The Grove Open Space"", ""operator"": ""London Borough of Harrow""}"
way/4270104,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4270104,Barkingside Recreation Ground,leisure,park,park relaxed,calm,open,0.20,0.10,51.587722,0.0781061,,,park,,,,"{""addr:city"": ""Ilford"", ""addr:postcode"": ""IG6 2PE"", ""addr:street"": ""Mossford Green"", ""leisure"": ""park"", ""name"": ""Barkingside Recreation Ground"", ""operator"": ""Vision Redbridge Culture and Leisure"", ""operator:type"": ""private_non_profit""}"
way/4271516,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4271516,Mandeville Parkway,leisure,park,park relaxed,calm,open,0.20,0.10,51.5507899,-0.3637463,,,park,,,,"{""leisure"": ""park"", ""name"": ""Mandeville Parkway""}"
way/4272920,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4272920,Crabtree Fields,leisure,park,park relaxed,calm,open,0.20,0.10,51.5192383,-0.1345606,,,park,,,,"{""leisure"": ""park"", ""name"": ""Crabtree Fields""}"
way/4274490,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4274490,Chestnuts Park,leisure,park,park relaxed,calm,open,0.20,0.10,51.5826446,-0.0896714,,,park,,,,"{""leisure"": ""park"", ""name"": ""Chestnuts Park"", ""wikidata"": ""Q5094022""}"
way/4280573,openstreetmap_poi,OpenStreetMap / Overpass API,parks,way,4280573,Tatem Park,leisure,park,park relaxed,calm,open,0.20,0.10,51.6187453,-0.0875883,,,park,,,,"{""leisure"": ""park"", ""name"": ""Tatem Park""}"
node/30442275,openstreetmap_poi,OpenStreetMap / Overpass API,gardens,node,30442275,Bamboo Garden,leisure,garden,park relaxed,calm,open,0.20,0.15,51.4784188,-0.3007569,,,garden,,,,"{""leisure"": ""garden"", ""name"": ""Bamboo Garden"", ""name:ru"": ""Бамбуковый сад""}"
node/207110707,openstreetmap_poi,OpenStreetMap / Overpass API,gardens,node,207110707,Grass Garden,leisure,garden,park relaxed,calm,open,0.20,0.15,51.4824569,-0.289281,,,garden,,,,"{""leisure"": ""garden"", ""name"": ""Grass Garden"", ""website"": ""https://www.kew.org/visit-kew-gardens/explore/attractions/grass-garden""}"
node/207110829,openstreetmap_poi,OpenStreetMap / Overpass API,gardens,node,207110829,Secluded Garden,leisure,garden,park relaxed,calm,open,0.20,0.15,51.482585,-0.2909716,,,garden,,,,"{""leisure"": ""garden"", ""name"": ""Secluded Garden""}"
node/207111044,openstreetmap_poi,OpenStreetMap / Overpass API,gardens,node,207111044,Order Beds,leisure,garden,park relaxed,calm,open,0.20,0.15,51.4810944,-0.2892992,,,garden,,,,"{""leisure"": ""garden"", ""name"": ""Order Beds""}"
node/207111138,openstreetmap_poi,OpenStreetMap / Overpass API,gardens,node,207111138,The Duke's Garden,leisure,garden,park relaxed,calm,open,0.20,0.15,51.4828628,-0.2890616,,,garden,,,,"{""leisure"": ""garden"", ""name"": ""The Duke's Garden"", ""name:ru"": ""Герцогский сад""}"
